LOCATION,Year,hexp_current_USD,Total_HCF,Domestic_HCF,OECD_HCF,Non_OECD_HCF,Investment_HCF,Public_HCF,Private_HCF,Investment,Hospitals,Ambulatory,Ancillary,Administration,Preventive,Long-term,Other_roe,Other_row,Medical retailers,National_CF,population,hexp_constant_2010_USD,gdp_const,gdp_const_ppp,CO2_power_industry,CO2_transport,CO2_other_ind_combustion,CO2_non_combustion,CO2_buildings,Total_CO2_wo_non_combustion,Total_CO2_all,TFC_Mtoe
LVA,2011,1725235469.3006747,569.8900291988766,165.6155124690387,116.63092594750387,287.6435907823341,58.16111280984581,295.2937529878626,216.43516340116824,58.16111280984581,129.13454698694844,80.44618337445976,27.963335716231967,12.979731941506214,NA,21.927886275655542,4.220414794812428,5.52348312670175,229.53333417271472,13273.970233608377,2059709,1621.5520723576167,25273331011.233494,40727416408.85083,2181.26,2828.736,1029.28,415.8692,1333.54,7372.816,7788.6852,3.85
LVA,2012,1675922520.5414712,540.0886090813759,155.15623858432767,118.6808445661089,266.25152593093907,57.12696270960875,268.0173886193476,214.9442577524195,57.12696270960875,122.67363829708157,77.48338521655941,25.91782084377049,10.491843172982014,NA,20.585032764182053,2.6564859296585177,11.209612994609794,211.94382715292332,13304.823267614183,2034319,1519.8011688945917,26293015995.5129,42370616307.67466,2181.26,2674.086,1054.72,550.0039,1333.54,7243.606,7793.6098999999995,4
LVA,2013,1765320274.7767239,533.4671956289508,150.85355878181775,120.18165801300204,262.4319788341305,46.15782798828933,265.55266955707765,221.75669808358379,46.15782798828933,131.91503722704667,70.76353095932242,29.45509001396277,9.679184930023766,NA,12.453301894575326,3.042952542457909,11.790678817983244,218.20959125528933,13443.163494078952,2012647,1577.9642036291493,26931897162.427177,43400159240.06947,2153.215,2639.705,1041.159,587.7834,1316.394,7150.473,7738.2564,3.84
LVA,2014,1861930727.9233851,520.1970149580507,151.39176111576617,114.32878816283957,254.47646567944471,44.68828381215144,258.8716106614824,216.63712048441678,44.68828381215144,120.30104342322826,83.30571174561351,26.62166690808437,6.329285712975286,1.6229716694684952,11.81405905248815,1.8473864692588842,11.608285077015536,212.0583210877667,13226.892497986057,1993782,1638.855114122453,27432357431.71865,44206639943.956894,2097.126,2570.943,1014.038,724.0069,1282.103,6964.21,7688.2169,3.87
MEX,2e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430050.8185291992,101719673,NA,915215993694.1635,1595250525621.0552,115729,106573.1,88749.5,33362.16,33023.2,344074.8,377436.96,95.27
MEX,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407973.6277551403,103067068,NA,911514950577.7505,1588799489999.4277,120526,108366.7,83945.6,30184.71,32510.8,345349.10000000003,375533.81000000006,93.01
MEX,2002,38003350153.60092,12106.6956470711,8247.550742342115,2288.3357617055817,1570.809143023403,88.56687669080388,3954.2885024686175,8063.840267911677,88.56687669080388,3488.1668638957844,1661.717549757228,NA,810.4806138645729,155.39709681640934,NA,NA,NA,5902.3666460463,411505.19696414756,104355608,60128.577012535,911151762172.1847,1588166441081.063,122149,110391.9,87079.7,28834.22,32504.7,352125.3,380959.51999999996,93.57
MEX,2003,42518454678.61397,16607.804073473904,11048.273218394248,3247.687582246483,2311.8432728331845,157.00519291781114,3851.8520899592763,12598.946790596818,157.00519291781114,1962.4168960510774,2355.1729867596628,191.28669709744793,1219.9178353275656,139.87622633846183,NA,NA,NA,10582.128238981879,428053.41994630697,105640453,61984.037015470196,924330503482.5037,1611137405473.2517,123585,117250.4,85910,30174.72,31757,358502.4,388677.12,97.35
MEX,2004,46702774976.53249,16862.923472809285,11545.46209288782,3051.5706427645696,2265.890737156887,128.10967445681692,3972.327064570782,12762.486733781685,128.10967445681692,1826.588402529958,2338.8017334268416,158.2160582894194,1408.5684664647963,121.88020343470288,NA,NA,NA,10880.75893420675,423114.13529423915,106995583,62833.15408974429,960569720258.7266,1674303510533.347,116534,123877.1,91125.8,30662.12,32687.5,364224.4,394886.52,102.16
MEX,2005,52008923635.87967,18018.384757679883,11983.986222371452,3134.015451445185,2900.3830838632402,274.34913270492456,3998.7309937982222,13745.304631176736,274.34913270492456,1931.2120718260057,2389.8899486976234,194.68810338228334,1246.4911248882731,182.33504132926893,NA,NA,NA,11799.419334851504,445962.72816995083,108472228,66504.24963246321,982737816135.92,1712943205254.338,125607,130937.4,93424.6,31422.91,31864.8,381833.8,413256.70999999996,105.99
MEX,2006,55827547673.76367,17389.418308697845,11686.254699886704,2980.877253376014,2722.2863554351356,265.7829278210897,3779.135525608339,13344.499855268417,265.7829278210897,1876.7351485239305,2275.910911540499,156.86292430675076,1142.5031274798673,160.34902024442783,NA,NA,NA,11511.274248781281,449729.56587977405,110092378,67131.43793881724,1026912646467.128,1789941336614.168,121590,138398.4,97962.8,33316.96,32724.4,390675.60000000003,423992.56000000006,111.19
MEX,2007,61177252220.48336,17544.07851846617,11908.573246918553,2948.1006557699907,2687.4046157776256,219.4792469059303,3903.817405711726,13420.781865848512,219.4792469059303,1965.561807393124,2355.937708630685,159.44137361716096,1137.6398969791455,180.67920928593318,NA,NA,NA,11525.33927565419,463438.95261632407,111836346,70083.42125566532,1050443792364.9501,1830956870783.81,124618,146284.7,101854,33715.33,32579.6,405336.3,439051.63,113.51
MEX,2008,63685570427.9003,17117.294191070225,11606.312554265305,2889.9749793703168,2621.0066574346088,286.9222508344221,3895.2667048325666,12935.105235403238,286.9222508344221,1732.4354629711586,2277.8616747936867,147.97209272434398,1079.700431639451,213.38233600398743,NA,NA,NA,11379.019942103176,461973.29719196714,113661809,68789.76092696586,1062456505599.996,1851895411231.5042,113865,152925,99728.1,35504.28,32427.6,398945.69999999995,434449.98,116.91
MEX,2009,56523186126.892685,17996.262181807186,12555.519471609094,2967.7843949530416,2472.958315245047,466.6497913830893,4359.586807398001,13170.025583026094,466.6497913830893,1846.0649403531957,2532.307667472353,154.17642334175304,1248.362056906291,241.85189307564437,NA,NA,NA,11506.849409274859,449642.9563596216,115505228,59045.09795334227,1006297773149.0083,1754008958112.343,120009,148782.2,95540.4,35057.34,31658.3,395989.89999999997,431047.23999999993,110.93
MEX,2010,64273644744.4027,17878.733703682097,12296.823285394074,2908.1897585534284,2673.720659734597,407.18055332369204,4459.832996419452,13011.720153938955,407.18055332369204,1984.8704913021857,2601.566809376824,167.0745703494697,975.7278400563182,326.1881583541745,NA,NA,NA,11416.125280919434,466834.7737854404,117318941,64273.6447444027,1057801282051.2821,1843781208831.0479,125243,152926.8,103575,34101.29,32282.6,414027.39999999997,448128.68999999994,117.25
MEX,2011,67521283689.57995,16662.120445432472,11476.080081259575,2639.111191047924,2546.9291731249727,272.04468585563444,4589.887032481712,11800.188727095127,272.04468585563444,2008.7616285067095,2614.372016140484,160.84706225799937,1095.4164221090764,319.49402529958945,NA,NA,NA,10191.184605262979,482521.3123062732,119090017,64079.65268987229,1096548626891.1831,1911319060713.1775,134491,153595.8,107937,28563.29,32309.4,428333.2,456896.49,120.32
MEX,2012,70590363912.90584,17656.36826142617,12405.612613532305,2621.6199588963154,2629.135688997551,251.14886937557117,4962.061698612287,12443.157693438312,251.14886937557117,2212.970647018693,2784.3710598385023,166.52278034113002,1172.2137510824036,250.04520553622987,NA,NA,NA,10819.09594823364,493161.4169857077,120828307,64908.60766538009,1136488466219.2375,1980935468337.486,134491,155306.8,111316,45155.81,32309.4,433423.2,478579.01,119.24
MEX,2013,75802815356.82019,17728.389808812408,12499.81469998759,2630.8682668792862,2597.706841945537,204.83612444989066,5229.23626407947,12294.317420283049,204.83612444989066,2262.008714040905,2979.3268578659713,171.0422638218397,1200.2536746745811,292.5212295350605,NA,NA,NA,10618.40094442416,504519.2981183354,122535969,68575.29904414876,1151877565183.8777,2007759156277.079,131690.3,152072.6,108997.9,45337.12,31636.58,424397.38000000006,469734.50000000006,119.57
MEX,2014,73766022430.23894,16646.670819514442,11416.65025390847,2562.776308730908,2667.2442568750616,221.62299505173274,4640.679246702676,11784.368577760033,221.62299505173274,2496.594642404515,2786.1689404955778,160.08195255820587,587.3911707903226,251.22014655919722,NA,NA,NA,10143.59097165489,505642.2399204038,124221600,63721.26137546126,1184651750303.1497,2064885601180.3044,126638.5,146239,104816.6,45495.67,30422.97,408117.06999999995,453612.74,118.72
NLD,2e3,30722124218.77732,9899.360940763201,4783.717958459599,2725.0703077575417,2390.5726745460665,709.1565767068223,5494.114101619916,3696.0902624364617,709.1565767068223,2094.4996013368564,1376.1455500765783,NA,316.36887128936945,89.50394918711744,620.8108252000661,164.66890560676688,230.00164008963714,4298.205021269987,187588.95983154242,15925513,38035.89981359774,734694499629.5638,664439380911.0647,53512.8,32453.13,34859.1,10161.38,36389.6,157214.63,167376.01,60
NLD,2001,33273532579.677994,13007.40740982522,6766.309397141061,3215.4828989344533,3025.615113749706,726.4622365376782,7724.149942321584,4556.795230965958,726.4622365376782,3695.1838036937575,2327.2007422022275,NA,395.46863011583304,160.46803123896206,1111.399927204102,273.4097247998878,257.71004571785534,4060.104268314916,190284.35710002694,16046180,39542.66700146588,750301352928.7548,678553829772.8878,57083,32829.95,34600,9262.754,38528.5,163041.45,172304.204,61.01
NLD,2002,39000712634.54546,16955.991860689057,7502.435360566778,4410.444817757325,5043.111682364953,907.7402444993138,10272.538063333552,5775.71355285619,907.7402444993138,5373.84947745575,3344.6208100562662,NA,477.80558092504214,244.81501520543583,1554.8773679811136,393.3430531024827,265.87261864685786,4393.067692816794,210297.42962815415,16148929,44726.38040272962,751078890078.6329,679257014978.1138,58045.3,33488.78,35040,9408.156,37468,164042.08000000002,173450.236,61.8
NLD,2003,52724582645.22923,17339.96981469211,8808.353577037937,4201.569312456281,4330.046925197897,1682.8459340867373,10076.920647282588,5580.203233322787,1682.8459340867373,4591.110290826406,2726.8566496738486,234.93831855866696,615.1449712381022,228.4793092144246,1564.133656886724,354.92813144922513,422.88422054188896,4918.648332216089,210937.34384164703,16225302,59180.24621776411,753211372649.0504,681185579026.9888,58872.6,33968.99,35763.7,8562.614,38663.9,167269.19,175831.80399999997,64.18
NLD,2004,60916930563.55474,17222.917296550662,9145.900988518337,3886.7351158789816,4190.28119215334,1856.062025535585,9764.572335077946,5602.282935937133,1856.062025535585,4473.062791949576,2593.9353206867695,242.7760398685519,673.6328854187768,210.79358881053548,1482.8900150435034,355.61162966188766,448.06727145231514,4886.085728123163,213354.91438540354,16281779,67464.89451307557,768506883558.1221,695018457596.6068,60362.9,34412.33,36043.4,9193.007,38186.3,169004.93,178197.93700000003,65.1
NLD,2005,67104068035.20449,17552.282125282607,9184.130559575773,3824.427664690371,4543.723901016459,1405.6900134384575,10438.321579265485,5708.2705325786665,1405.6900134384575,4273.617506380962,2264.199304776964,222.0269507862658,652.6376680811368,362.82809591002115,3017.8753040568886,107.52590780157587,378.8240712698877,4867.057302780448,211061.45610848654,16319868,72907.18650167412,785109444991.0059,710033400059.8555,57599.8,34239.92,37792.8,8504.848,36145.2,165777.72,174282.56800000003,64.52
NLD,2006,71222843070.56238,17216.128243748128,8580.191557935865,3960.2895556059793,4675.647130206286,1353.0696204836693,12849.191064617622,3013.867558646836,1353.0696204836693,4192.469370478515,2273.1478101931284,211.3868080636417,785.5627419826786,320.39791741864383,3010.6374933039447,110.95550626368578,430.1231517653507,4528.377823794869,210753.41768908687,16346101,75457.6557133695,812734596109.5326,735016897712.3127,54647.7,35494.72,34256.4,8272.158,36276.2,160675.02000000002,168947.178,64.13
NLD,2007,82803932625.66031,17575.963769578702,8754.651553811565,3975.256136000298,4846.05607976683,1388.7133558591863,13178.60126226798,3008.6491514515365,1388.7133558591863,4119.198435190094,2310.9533021744915,222.69735015362346,829.8874608774619,327.1985176087303,3224.7301943139482,118.12978763688268,434.43598827306033,4600.019377491224,215080.6917437228,16381696,85918.37874059613,842793366571.0634,762201299999.8995,57972.1,34701.72,34953.4,8582.839,34206.3,161833.52000000002,170416.359,63.16
NLD,2008,95355353278.8004,18247.648265940148,9066.733016657867,4164.16182308926,5016.753426193023,1436.6721449044041,13306.655902877326,3504.320218158417,1436.6721449044041,4406.6168721708345,2495.669219743914,262.0762730860821,801.7771354931573,293.4044999727316,3362.588879296047,140.1786072383066,429.3184207349273,4619.346213299744,217338.00330664165,16445593,96548.22593966479,857112938103.2039,775151563338.6401,57522.1,35195.18,34307.2,8848.617,37237.3,164261.78,173110.397,62.73
NLD,2009,94037496292.21617,19130.5792038944,9537.085557214807,4669.277208984653,4924.216437694941,1475.9201516386595,14171.151280552043,3483.5077717036966,1475.9201516386595,4774.330002866181,2675.4689320554126,297.7417095481179,817.6935309275905,324.11412146000646,3548.263637433962,151.713207514467,469.9170244429526,4595.416886007051,212553.75536704028,16530388,94834.9054835009,824820492155.7892,745947080653.3573,57482.2,33054.75,30658,8487.192,36738.2,157933.15,166420.342,61.16
NLD,2010,92930377265.56241,18860.50571548593,10071.128345861127,3920.50741075382,4868.869958870979,1493.969856870848,13936.843296304078,3429.692562311005,1493.969856870848,4845.430128088556,2494.648189625886,285.8367454668699,811.1534921221414,320.1258056992359,3472.7419631087214,153.3713578520864,461.9972364980367,4521.2309401535485,213081.36425486015,16615394,92930.3773606171,836389937229.1968,756410198215.7391,59807.5,33588.83,33139.2,8819.128,41729,168264.53,177083.658,65.97
NLD,2011,100455494565.3259,18019.87181891289,9359.012807482466,3735.693687464793,4925.16532396562,1435.4575821764738,13228.070544765122,3356.3436919712944,1435.4575821764738,4573.260913590456,2396.5735730802476,281.4658261863799,808.5562538994736,290.51451073122615,3343.035128682942,143.8940822777241,455.38512025540473,4291.728828032562,200830.55353007754,16693074,100313.1491816895,850304340566.7896,768994037544.9277,55892,33657.51,33365.9,8151.703,33605.6,156521.01,164672.713,60.81
NLD,2012,96384349262.06891,16892.942997623482,8787.154017719029,3485.5283338281697,4620.26064607629,1355.5875098385607,12274.640760440921,3262.7147273440005,1355.5875098385607,4312.687070560965,2226.747725069704,257.0317212497207,728.5674776687792,258.1082939041698,3359.900131408895,145.58106187443025,403.725549077717,3845.006456970541,199918.75776163154,16754962,94900.50026547835,841316305639.7097,760865482934.0424,55892,32826.71,33769.6,7509.212,33605.6,156093.91,163603.122,61.18
NLD,2013,100747740657.07713,16968.622099604938,8727.542899948545,3532.291887895467,4708.787311760932,1374.6782641284026,12159.442239584168,3434.5015958923673,1374.6782641284026,4528.787854448576,2216.809069987877,255.40208241192988,765.037352436814,254.46976433489314,3388.2137549062013,148.4265110498298,377.6673128444459,3659.130133055969,197979.61821054693,16804432,97857.57932506238,839714950916.6384,759417257663.0585,55770.22,32755.19,33696.02,6616.006,33532.38,155753.81,162369.816,61.27
NLD,2014,102040969587.3096,15764.386501608156,7714.564199202535,3232.857445401257,4816.964857004363,1308.2242792359782,11230.247423073935,3225.9147992982425,1308.2242792359782,4160.245079200927,2085.0490092225864,241.15536609609234,747.0692111620718,237.24427827817374,3135.997278788582,136.44758226460513,371.216679004169,3341.737738354971,194270.95071255483,16865008,98965.26106267037,851636302587.527,770198630775.0419,53130.53,31204.83,32101.14,6449.73,31945.24,148381.74,154831.47,56.75
NOR,2e3,14166994535.978102,4241.202119499146,1394.9354962866398,1799.7071445277484,1046.5594786847591,413.65613277294887,2847.8150403844757,979.7309463417212,413.65613277294887,991.8807696635012,660.4133444967625,NA,NA,42.46746672361793,450.57539824313585,46.43417240172013,NA,1635.7748351974592,153698.71090164536,4490967,19739.553897947226,366955399845.58093,260678481609.89093,559.649,12055.05,16016.4,9416.054,3313.38,31944.479,41360.532999999996,19.8
NOR,2001,15039074224.940317,3105.875095194855,1476.3718737739987,995.5289983552062,633.9742230656498,351.32338222921544,2065.1287327292393,689.4229802364006,351.32338222921544,701.85375848225,485.6283783885175,NA,NA,29.451993996782434,320.9842627685135,31.62079647470383,NA,1185.0125228548725,52152.70303492763,4513751,20168.78362570341,374607623675.7202,266114483068.97598,705.182,12258.15,16241.6,8915.705,3760.93,32965.862,41881.567,20.38
