Index,Country,CountryA3,Sub_sector,G19,EU,OECD, Entity,Sector,,,
6935,Liberia,LBR,"Heating, water and electricity",0,0,0,Industries,"Electricity, Gas and Water",,,
6936,Liberia,LBR,Construction,0,0,0,Industries,Construction,,,
6937,Liberia,LBR,Other procurement,0,0,0,Industries,Maintenance and Repair,,,
6938,Liberia,LBR,Trade,0,0,0,Industries,Wholesale Trade,,,
6939,Liberia,LBR,Trade,0,0,0,Industries,Retail Trade,,,
6940,Liberia,LBR,Food and catering,0,0,0,Industries,Hotels and Restraurants,,,
6941,Liberia,LBR,Freight transport,0,0,0,Industries,Transport,,,
6942,Liberia,LBR,Information and Communication Technologies,0,0,0,Industries,Post and Telecommunications,,,
6943,Liberia,LBR,Business services,0,0,0,Industries,Finacial Intermediation and Business Activities,,,
6944,Liberia,LBR,Services,0,0,0,Industries,Public Administration,,,
6945,Liberia,LBR,Services,0,0,0,Industries,"Education, Health and Other Services",,,
6946,Liberia,LBR,Other procurement,0,0,0,Industries,Private Households,,,
6947,Liberia,LBR,Other procurement,0,0,0,Industries,Others,,,
6948,Liberia,LBR,Other procurement,0,0,0,Industries,Re-export & Re-import,,,
6949,Libya,LBY,Food and catering,0,0,0,Industries,Agriculture,,,
6950,Libya,LBY,Food and catering,0,0,0,Industries,Fishing,,,
6951,Libya,LBY,Mining,0,0,0,Industries,Mining and Quarrying,,,
6952,Libya,LBY,Food and catering,0,0,0,Industries,Food & Beverages,,,
6953,Libya,LBY,Clothing,0,0,0,Industries,Textiles and Wearing Apparel,,,
6954,Libya,LBY,Wood and paper,0,0,0,Industries,Wood and Paper,,,
6955,Libya,LBY,Manufactured fuels/gases,0,0,0,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",,,
6956,Libya,LBY,Metals,0,0,0,Industries,Metal Products,,,
6957,Libya,LBY,Machinery,0,0,0,Industries,Electrical and Machinery,,,
6958,Libya,LBY,Machinery,0,0,0,Industries,Transport Equipment,,,
6959,Libya,LBY,Other procurement,0,0,0,Industries,Other Manufacturing,,,
6960,Libya,LBY,"Sanitation, waste, recycling",0,0,0,Industries,Recycling,,,
6961,Libya,LBY,"Heating, water and electricity",0,0,0,Industries,"Electricity, Gas and Water",,,
6962,Libya,LBY,Construction,0,0,0,Industries,Construction,,,
6963,Libya,LBY,Other procurement,0,0,0,Industries,Maintenance and Repair,,,
6964,Libya,LBY,Trade,0,0,0,Industries,Wholesale Trade,,,
6965,Libya,LBY,Trade,0,0,0,Industries,Retail Trade,,,
6966,Libya,LBY,Food and catering,0,0,0,Industries,Hotels and Restraurants,,,
6967,Libya,LBY,Freight transport,0,0,0,Industries,Transport,,,
6968,Libya,LBY,Information and Communication Technologies,0,0,0,Industries,Post and Telecommunications,,,
6969,Libya,LBY,Business services,0,0,0,Industries,Finacial Intermediation and Business Activities,,,
6970,Libya,LBY,Services,0,0,0,Industries,Public Administration,,,
6971,Libya,LBY,Services,0,0,0,Industries,"Education, Health and Other Services",,,
6972,Libya,LBY,Other procurement,0,0,0,Industries,Private Households,,,
6973,Libya,LBY,Other procurement,0,0,0,Industries,Others,,,
6974,Libya,LBY,Other procurement,0,0,0,Industries,Re-export & Re-import,,,
6975,Liechtenstein,LIE,Food and catering,0,0,0,Industries,Agriculture,,,
6976,Liechtenstein,LIE,Food and catering,0,0,0,Industries,Fishing,,,
6977,Liechtenstein,LIE,Mining,0,0,0,Industries,Mining and Quarrying,,,
6978,Liechtenstein,LIE,Food and catering,0,0,0,Industries,Food & Beverages,,,
6979,Liechtenstein,LIE,Clothing,0,0,0,Industries,Textiles and Wearing Apparel,,,
6980,Liechtenstein,LIE,Wood and paper,0,0,0,Industries,Wood and Paper,,,
6981,Liechtenstein,LIE,Manufactured fuels/gases,0,0,0,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",,,
6982,Liechtenstein,LIE,Metals,0,0,0,Industries,Metal Products,,,
6983,Liechtenstein,LIE,Machinery,0,0,0,Industries,Electrical and Machinery,,,
6984,Liechtenstein,LIE,Machinery,0,0,0,Industries,Transport Equipment,,,
6985,Liechtenstein,LIE,Other procurement,0,0,0,Industries,Other Manufacturing,,,
6986,Liechtenstein,LIE,"Sanitation, waste, recycling",0,0,0,Industries,Recycling,,,
6987,Liechtenstein,LIE,"Heating, water and electricity",0,0,0,Industries,"Electricity, Gas and Water",,,
6988,Liechtenstein,LIE,Construction,0,0,0,Industries,Construction,,,
6989,Liechtenstein,LIE,Other procurement,0,0,0,Industries,Maintenance and Repair,,,
6990,Liechtenstein,LIE,Trade,0,0,0,Industries,Wholesale Trade,,,
6991,Liechtenstein,LIE,Trade,0,0,0,Industries,Retail Trade,,,
6992,Liechtenstein,LIE,Food and catering,0,0,0,Industries,Hotels and Restraurants,,,
6993,Liechtenstein,LIE,Freight transport,0,0,0,Industries,Transport,,,
6994,Liechtenstein,LIE,Information and Communication Technologies,0,0,0,Industries,Post and Telecommunications,,,
6995,Liechtenstein,LIE,Business services,0,0,0,Industries,Finacial Intermediation and Business Activities,,,
6996,Liechtenstein,LIE,Services,0,0,0,Industries,Public Administration,,,
6997,Liechtenstein,LIE,Services,0,0,0,Industries,"Education, Health and Other Services",,,
6998,Liechtenstein,LIE,Other procurement,0,0,0,Industries,Private Households,,,
6999,Liechtenstein,LIE,Other procurement,0,0,0,Industries,Others,,,
7000,Liechtenstein,LIE,Other procurement,0,0,0,Industries,Re-export & Re-import,,,
7001,Lithuania,LTU,Food and catering,0,1,0,Industries,"Agriculture, hunting and related service activities",,,
7002,Lithuania,LTU,Wood and paper,0,1,0,Industries,"Forestry, logging and related service activities",,,
7003,Lithuania,LTU,Food and catering,0,1,0,Industries,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing",,,
7004,Lithuania,LTU,Fossil fuel extraction,0,1,0,Industries,Mining of coal and lignite, extraction of peat,,
7005,Lithuania,LTU,Fossil fuel extraction,0,1,0,Industries,Extraction of crude petroleum and natural gas, service activities incidental to oil and gas extraction excluding surveying,,
7006,Lithuania,LTU,Mining,0,1,0,Industries,Mining of uranium and thorium ores,,,
7007,Lithuania,LTU,Mining,0,1,0,Industries,Mining of metal ores,,,
7008,Lithuania,LTU,Mining,0,1,0,Industries,Other mining and quarrying,,,
7009,Lithuania,LTU,Food and catering,0,1,0,Industries,Manufacture of food products and beverages,,,
7010,Lithuania,LTU,Other procurement,0,1,0,Industries,Manufacture of tobacco products,,,
7011,Lithuania,LTU,Clothing,0,1,0,Industries,Manufacture of textiles,,,
7012,Lithuania,LTU,Clothing,0,1,0,Industries,Manufacture of wearing apparel, dressing and dyeing of fur,,
7013,Lithuania,LTU,Clothing,0,1,0,Industries,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear",,,
7014,Lithuania,LTU,Wood and paper,0,1,0,Industries,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",,,
7015,Lithuania,LTU,Wood and paper,0,1,0,Industries,"Manufacture of pulp, paper and paper products",,,
7016,Lithuania,LTU,Wood and paper,0,1,0,Industries,"Publishing, printing and reproduction of recorded media",,,
7017,Lithuania,LTU,Manufactured fuels/gases,0,1,0,Industries,"Manufacture of coke, refined petroleum products and nuclear fuels",,,
7018,Lithuania,LTU,Pharmaceutical/chemicals,0,1,0,Industries,Manufacture of chemicals and chemical products,,,
7019,Lithuania,LTU,Rubber and plastic,0,1,0,Industries,Manufacture of rubber and plastic products,,,
7020,Lithuania,LTU,Minerals,0,1,0,Industries,Manufacture of other non-metallic mineral products,,,
7021,Lithuania,LTU,Metals,0,1,0,Industries,Manufacture of basic metals,,,
7022,Lithuania,LTU,Machinery,0,1,0,Industries,"Manufacture of fabricated metal products, except machinery and equipment",,,
7023,Lithuania,LTU,Machinery,0,1,0,Industries,Manufacture of machinery and equipment n.e.c.,,,
7024,Lithuania,LTU,Information and Communication Technologies,0,1,0,Industries,Manufacture of office machinery and computers,,,
7025,Lithuania,LTU,Machinery,0,1,0,Industries,Manufacture of electrical machinery and apparatus n.e.c.,,,
7026,Lithuania,LTU,Information and Communication Technologies,0,1,0,Industries,"Manufacture of radio, television and communication equipment and apparatus",,,
7027,Lithuania,LTU,Medical instruments,0,1,0,Industries,"Manufacture of medical, precision and optical instruments, watches and clocks",,,
7028,Lithuania,LTU,Machinery,0,1,0,Industries,"Manufacture of motor vehicles, trailers and semi-trailers",,,
7029,Lithuania,LTU,Machinery,0,1,0,Industries,Manufacture of other transport equipment,,,
7030,Lithuania,LTU,Furniture,0,1,0,Industries,Manufacture of furniture, manufacturing n.e.c.,,
7031,Lithuania,LTU,"Sanitation, waste, recycling",0,1,0,Industries,Recycling,,,
7032,Lithuania,LTU,"Heating, water and electricity",0,1,0,Industries,"Electricity, gas, steam and hot water supply",,,
7033,Lithuania,LTU,"Sanitation, waste, recycling",0,1,0,Industries,"Collection, purification and distribution of water",,,
7034,Lithuania,LTU,Construction,0,1,0,Industries,Construction,,,
7035,Lithuania,LTU,Other procurement,0,1,0,Industries,"Sale, maintenance and repair of motor vehicles and motorcycles; retail sale services of automotive fuel",,,
7036,Lithuania,LTU,Trade,0,1,0,Industries,"Wholesale trade and commission trade, except of motor vehicles and motorcycles",,,
7037,Lithuania,LTU,Trade,0,1,0,Industries,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods",,,
7038,Lithuania,LTU,Food and catering,0,1,0,Industries,Hotels and restaurants,,,
7039,Lithuania,LTU,Freight transport,0,1,0,Industries,Land transport, transport via pipelines,,
7040,Lithuania,LTU,Freight transport,0,1,0,Industries,Water transport,,,
7041,Lithuania,LTU,Freight transport,0,1,0,Industries,Air transport,,,
7042,Lithuania,LTU,Freight transport,0,1,0,Industries,Supporting and auxiliary transport activities, activities of travel agencies,,
7043,Lithuania,LTU,Information and Communication Technologies,0,1,0,Industries,Post and telecommunications,,,
7044,Lithuania,LTU,Business services,0,1,0,Industries,"Financial intermediation, except insurance and pension funding",,,
7045,Lithuania,LTU,Business services,0,1,0,Industries,"Insurance and pension funding, except compulsory social security",,,
7046,Lithuania,LTU,Business services,0,1,0,Industries,Activities auxiliary to financial intermediation,,,
7047,Lithuania,LTU,Business services,0,1,0,Industries,Real estate activities,,,
7048,Lithuania,LTU,Business services,0,1,0,Industries,Renting of machinery and equipment without operator and of personal and household goods,,,
7049,Lithuania,LTU,Information and Communication Technologies,0,1,0,Industries,Computer and related activities,,,
7050,Lithuania,LTU,Business services,0,1,0,Industries,Research and development,,,
7051,Lithuania,LTU,Business services,0,1,0,Industries,Other business activities,,,
7052,Lithuania,LTU,Services,0,1,0,Industries,Public administration and defence, compulsory social security,,
7053,Lithuania,LTU,Services,0,1,0,Industries,Education,,,
7054,Lithuania,LTU,Health and social work,0,1,0,Industries,Health and social work,,,
7055,Lithuania,LTU,"Sanitation, waste, recycling",0,1,0,Industries,"Sewage and refuse disposal, sanitation and similar activities",,,
7056,Lithuania,LTU,Services,0,1,0,Industries,Activities of membership organisation n.e.c.,,,
7057,Lithuania,LTU,Services,0,1,0,Industries,"Recreational, cultural and sporting activities",,,
7058,Lithuania,LTU,Services,0,1,0,Industries,Other service activities,,,
7059,Lithuania,LTU,Other procurement,0,1,0,Industries,Private households with employed persons,,,
7060,Lithuania,LTU,Business services,0,1,0,Industries,FISIM,,,
7061,Lithuania,LTU,Other procurement,0,1,0,Industries,Re-export,,,
7062,Lithuania,LTU,Food and catering,0,1,0,Commodities,"Products of agriculture, hunting and related services",,,
7063,Lithuania,LTU,Wood and paper,0,1,0,Commodities,"Products of forestry, logging and related services",,,
7064,Lithuania,LTU,Food and catering,0,1,0,Commodities,Fish and other fishing products, services incidental of fishing,,
7065,Lithuania,LTU,Fossil fuel extraction,0,1,0,Commodities,Coal and lignite, peat,,
7066,Lithuania,LTU,Fossil fuel extraction,0,1,0,Commodities,Crude petroleum and natural gas, services incidental to oil and gas extraction excluding surveying,,
7067,Lithuania,LTU,Mining,0,1,0,Commodities,Uranium and thorium ores,,,
7068,Lithuania,LTU,Mining,0,1,0,Commodities,Metal ores,,,
7069,Lithuania,LTU,Mining,0,1,0,Commodities,Other mining and quarrying products,,,
7070,Lithuania,LTU,Food and catering,0,1,0,Commodities,Food products and beverages,,,
7071,Lithuania,LTU,Other procurement,0,1,0,Commodities,Tobacco products,,,
7072,Lithuania,LTU,Clothing,0,1,0,Commodities,Textiles,,,
7073,Lithuania,LTU,Clothing,0,1,0,Commodities,Wearing apparel, furs,,
7074,Lithuania,LTU,Clothing,0,1,0,Commodities,Leather and leather products,,,
7075,Lithuania,LTU,Wood and paper,0,1,0,Commodities,Wood and products of wood and cork (except furniture), articles of straw and plaiting materials,,
7076,Lithuania,LTU,Wood and paper,0,1,0,Commodities,"Pulp, paper and paper products",,,
7077,Lithuania,LTU,Wood and paper,0,1,0,Commodities,Printed matter and recorded media,,,
7078,Lithuania,LTU,Manufactured fuels/gases,0,1,0,Commodities,"Coke, refined petroleum products and nuclear fuels",,,
7079,Lithuania,LTU,Pharmaceutical/chemicals,0,1,0,Commodities,"Chemicals, chemical products and man-made fibres",,,
7080,Lithuania,LTU,Rubber and plastic,0,1,0,Commodities,Rubber and plastic products,,,
7081,Lithuania,LTU,Minerals,0,1,0,Commodities,Other non-metallic mineral products,,,
7082,Lithuania,LTU,Metals,0,1,0,Commodities,Basic metals,,,
7083,Lithuania,LTU,Machinery,0,1,0,Commodities,"Fabricated metal products, except machinery and equipment",,,
7084,Lithuania,LTU,Machinery,0,1,0,Commodities,Machinery and equipment n.e.c.,,,
7085,Lithuania,LTU,Information and Communication Technologies,0,1,0,Commodities,Office machinery and computers,,,
7086,Lithuania,LTU,Machinery,0,1,0,Commodities,Electrical machinery and apparatus n.e.c.,,,
7087,Lithuania,LTU,Information and Communication Technologies,0,1,0,Commodities,"Radio, television and communication equipment and apparatus",,,
7088,Lithuania,LTU,Medical instruments,0,1,0,Commodities,"Medical, precision and optical instruments, watches and clocks",,,
7089,Lithuania,LTU,Machinery,0,1,0,Commodities,"Motor vehicles, trailers and semi-trailers",,,
7090,Lithuania,LTU,Machinery,0,1,0,Commodities,Other transport equipment,,,
7091,Lithuania,LTU,Furniture,0,1,0,Commodities,Furniture, other manufactured goods n.e.c.,,
7092,Lithuania,LTU,"Sanitation, waste, recycling",0,1,0,Commodities,Secondary raw materials,,,
7093,Lithuania,LTU,"Heating, water and electricity",0,1,0,Commodities,"Electrical energy, gas, steam and hot water",,,
7094,Lithuania,LTU,"Sanitation, waste, recycling",0,1,0,Commodities,"Collected and purified water, distribution services of water",,,
7095,Lithuania,LTU,Construction,0,1,0,Commodities,Construction work,,,
7096,Lithuania,LTU,Other procurement,0,1,0,Commodities,"Trade, maintenance and repair services of motor vehicles and motorcycles; retail sale of automotive fuel",,,
7097,Lithuania,LTU,Trade,0,1,0,Commodities,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles",,,
7098,Lithuania,LTU,Trade,0,1,0,Commodities,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods",,,
7099,Lithuania,LTU,Food and catering,0,1,0,Commodities,Hotel and restaurant services,,,
7100,Lithuania,LTU,Freight transport,0,1,0,Commodities,Land transport, transport via pipeline services,,
7101,Lithuania,LTU,Freight transport,0,1,0,Commodities,Water transport services,,,
7102,Lithuania,LTU,Freight transport,0,1,0,Commodities,Air transport services,,,
7103,Lithuania,LTU,Freight transport,0,1,0,Commodities,Supporting and auxiliary transport services, travel agency services,,
7104,Lithuania,LTU,Information and Communication Technologies,0,1,0,Commodities,Post and telecommunication services,,,
7105,Lithuania,LTU,Business services,0,1,0,Commodities,"Financial intermediation services, except insurance and pension funding services",,,
7106,Lithuania,LTU,Business services,0,1,0,Commodities,"Insurance and pension funding services, except compulsory social security services",,,
7107,Lithuania,LTU,Business services,0,1,0,Commodities,Services auxiliary to financial intermediation,,,
7108,Lithuania,LTU,Business services,0,1,0,Commodities,Real estate services,,,
7109,Lithuania,LTU,Business services,0,1,0,Commodities,Renting services of machinery and equipment without operator and of personal and household goods,,,
7110,Lithuania,LTU,Information and Communication Technologies,0,1,0,Commodities,Computer and related services,,,
7111,Lithuania,LTU,Business services,0,1,0,Commodities,Research and development services,,,
7112,Lithuania,LTU,Business services,0,1,0,Commodities,Other business services,,,
7113,Lithuania,LTU,Services,0,1,0,Commodities,Public administration and defence services, compulsory social security services,,
7114,Lithuania,LTU,Services,0,1,0,Commodities,Education services,,,
7115,Lithuania,LTU,Health and social work,0,1,0,Commodities,Health and social work services,,,
7116,Lithuania,LTU,"Sanitation, waste, recycling",0,1,0,Commodities,"Sewage and refuse disposal services, sanitation and similar services",,,
7117,Lithuania,LTU,Services,0,1,0,Commodities,Membership organisation services n.e.c.,,,
7118,Lithuania,LTU,Services,0,1,0,Commodities,"Recreational, cultural and sporting services",,,
7119,Lithuania,LTU,Services,0,1,0,Commodities,Other services,,,
7120,Lithuania,LTU,Other procurement,0,1,0,Commodities,Private households with employed persons,,,
7121,Lithuania,LTU,Business services,0,1,0,Commodities,FISIM,,,
7122,Lithuania,LTU,Other procurement,0,1,0,Commodities,Re-export,,,
7123,Luxembourg,LUX,Food and catering,0,1,1,Industries,Agriculture,,,
7124,Luxembourg,LUX,Food and catering,0,1,1,Industries,Fishing,,,
7125,Luxembourg,LUX,Mining,0,1,1,Industries,Mining and Quarrying,,,
7126,Luxembourg,LUX,Food and catering,0,1,1,Industries,Food & Beverages,,,
7127,Luxembourg,LUX,Clothing,0,1,1,Industries,Textiles and Wearing Apparel,,,
7128,Luxembourg,LUX,Wood and paper,0,1,1,Industries,Wood and Paper,,,
7129,Luxembourg,LUX,Manufactured fuels/gases,0,1,1,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",,,
