Index,Country,CountryA3, Entity,Sector
11947,"Turkmenistan",TKM,Industries,"Other Manufacturing"
11948,"Turkmenistan",TKM,Industries,"Recycling"
11949,"Turkmenistan",TKM,Industries,"Electricity, Gas and Water"
11950,"Turkmenistan",TKM,Industries,"Construction"
11951,"Turkmenistan",TKM,Industries,"Maintenance and Repair"
11952,"Turkmenistan",TKM,Industries,"Wholesale Trade"
11953,"Turkmenistan",TKM,Industries,"Retail Trade"
11954,"Turkmenistan",TKM,Industries,"Hotels and Restraurants"
11955,"Turkmenistan",TKM,Industries,"Transport"
11956,"Turkmenistan",TKM,Industries,"Post and Telecommunications"
11957,"Turkmenistan",TKM,Industries,"Finacial Intermediation and Business Activities"
11958,"Turkmenistan",TKM,Industries,"Public Administration"
11959,"Turkmenistan",TKM,Industries,"Education, Health and Other Services"
11960,"Turkmenistan",TKM,Industries,"Private Households"
11961,"Turkmenistan",TKM,Industries,"Others"
11962,"Turkmenistan",TKM,Industries,"Re-export & Re-import"
11963,"Former USSR",USR,Industries,"Agriculture"
11964,"Former USSR",USR,Industries,"Fishing"
11965,"Former USSR",USR,Industries,"Mining and Quarrying"
11966,"Former USSR",USR,Industries,"Food & Beverages"
11967,"Former USSR",USR,Industries,"Textiles and Wearing Apparel"
11968,"Former USSR",USR,Industries,"Wood and Paper"
11969,"Former USSR",USR,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products"
11970,"Former USSR",USR,Industries,"Metal Products"
11971,"Former USSR",USR,Industries,"Electrical and Machinery"
11972,"Former USSR",USR,Industries,"Transport Equipment"
11973,"Former USSR",USR,Industries,"Other Manufacturing"
11974,"Former USSR",USR,Industries,"Recycling"
11975,"Former USSR",USR,Industries,"Electricity, Gas and Water"
11976,"Former USSR",USR,Industries,"Construction"
11977,"Former USSR",USR,Industries,"Maintenance and Repair"
11978,"Former USSR",USR,Industries,"Wholesale Trade"
11979,"Former USSR",USR,Industries,"Retail Trade"
11980,"Former USSR",USR,Industries,"Hotels and Restraurants"
11981,"Former USSR",USR,Industries,"Transport"
11982,"Former USSR",USR,Industries,"Post and Telecommunications"
11983,"Former USSR",USR,Industries,"Finacial Intermediation and Business Activities"
11984,"Former USSR",USR,Industries,"Public Administration"
11985,"Former USSR",USR,Industries,"Education, Health and Other Services"
11986,"Former USSR",USR,Industries,"Private Households"
11987,"Former USSR",USR,Industries,"Others"
11988,"Former USSR",USR,Industries,"Re-export & Re-import"
11989,"Uganda",UGA,Industries,"Agriculture"
11990,"Uganda",UGA,Industries,"Fishing"
11991,"Uganda",UGA,Industries,"Mining and Quarrying"
11992,"Uganda",UGA,Industries,"Food & Beverages"
11993,"Uganda",UGA,Industries,"Textiles and Wearing Apparel"
11994,"Uganda",UGA,Industries,"Wood and Paper"
11995,"Uganda",UGA,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products"
11996,"Uganda",UGA,Industries,"Metal Products"
11997,"Uganda",UGA,Industries,"Electrical and Machinery"
11998,"Uganda",UGA,Industries,"Transport Equipment"
11999,"Uganda",UGA,Industries,"Other Manufacturing"
12000,"Uganda",UGA,Industries,"Recycling"
12001,"Uganda",UGA,Industries,"Electricity, Gas and Water"
12002,"Uganda",UGA,Industries,"Construction"
12003,"Uganda",UGA,Industries,"Maintenance and Repair"
12004,"Uganda",UGA,Industries,"Wholesale Trade"
12005,"Uganda",UGA,Industries,"Retail Trade"
12006,"Uganda",UGA,Industries,"Hotels and Restraurants"
12007,"Uganda",UGA,Industries,"Transport"
12008,"Uganda",UGA,Industries,"Post and Telecommunications"
12009,"Uganda",UGA,Industries,"Finacial Intermediation and Business Activities"
12010,"Uganda",UGA,Industries,"Public Administration"
12011,"Uganda",UGA,Industries,"Education, Health and Other Services"
12012,"Uganda",UGA,Industries,"Private Households"
12013,"Uganda",UGA,Industries,"Others"
12014,"Uganda",UGA,Industries,"Re-export & Re-import"
12015,"Ukraine",UKR,Commodities,"Power"
12016,"Ukraine",UKR,Commodities,"Oil Products"
12017,"Ukraine",UKR,Commodities,"Refineries"
12018,"Ukraine",UKR,Commodities,"Gas & Gas Products"
12019,"Ukraine",UKR,Commodities,"Coal"
12020,"Ukraine",UKR,Commodities,"Combustible Shales"
12021,"Ukraine",UKR,Commodities,"Peat"
12022,"Ukraine",UKR,Commodities,"Ferrous Ores"
12023,"Ukraine",UKR,Commodities,"Ferrous Metals"
12024,"Ukraine",UKR,Commodities,"Coking Products"
12025,"Ukraine",UKR,Commodities,"Fire Resistant Mater."
12026,"Ukraine",UKR,Commodities,"Metal Products"
12027,"Ukraine",UKR,Commodities,"Non-ferrous Ores"
12028,"Ukraine",UKR,Commodities,"Non-ferrous Metals"
12029,"Ukraine",UKR,Commodities,"Mineral Chemistry"
12030,"Ukraine",UKR,Commodities,"Basic Chemicals"
12031,"Ukraine",UKR,Commodities,"Chemical Fibers"
12032,"Ukraine",UKR,Commodities,"Synthetic Resins"
12033,"Ukraine",UKR,Commodities,"Plastic Products"
12034,"Ukraine",UKR,Commodities,"Paints & Lacquers"
12035,"Ukraine",UKR,Commodities,"Synthetic Paints"
12036,"Ukraine",UKR,Commodities,"Synthetic Rubber"
12037,"Ukraine",UKR,Commodities,"Organic Chemicals"
12038,"Ukraine",UKR,Commodities,"Tires"
12039,"Ukraine",UKR,Commodities,"Rubber & Asbestos"
12040,"Ukraine",UKR,Commodities,"Other Chem. Products"
12041,"Ukraine",UKR,Commodities,"Energy & Power Equip."
12042,"Ukraine",UKR,Commodities,"Hoisting Technology"
12043,"Ukraine",UKR,Commodities,"Mining M&E"
12044,"Ukraine",UKR,Commodities,"Transportation"
12045,"Ukraine",UKR,Commodities,"Railway Equipment"
12046,"Ukraine",UKR,Commodities,"Electrotechnical M&E"
12047,"Ukraine",UKR,Commodities,"Cable Products"
12048,"Ukraine",UKR,Commodities,"Pumps &Chem. Equip."
12049,"Ukraine",UKR,Commodities,"Machine Tools"
12050,"Ukraine",UKR,Commodities,"Forging/Pressing M&E"
12051,"Ukraine",UKR,Commodities,"Casting M&E"
12052,"Ukraine",UKR,Commodities,"Precision Instruments"
12053,"Ukraine",UKR,Commodities,"Synthetic Diamonds"
12054,"Ukraine",UKR,Commodities,"Tools and Dies"
12055,"Ukraine",UKR,Commodities,"Autos & Parts"
12056,"Ukraine",UKR,Commodities,"Bearings"
12057,"Ukraine",UKR,Commodities,"Tractors & Agri. M&E"
12058,"Ukraine",UKR,Commodities,"Construction M&E"
12059,"Ukraine",UKR,Commodities,"Communal M&E"
12060,"Ukraine",UKR,Commodities,"Light Industry M&E"
12061,"Ukraine",UKR,Commodities,"Processed Food M&E"
12062,"Ukraine",UKR,Commodities,"Trade & Dining M&E"
12063,"Ukraine",UKR,Commodities,"Printing M&E"
12064,"Ukraine",UKR,Commodities,"Household Appliances"
12065,"Ukraine",UKR,Commodities,"Sanitary Engineering"
12066,"Ukraine",UKR,Commodities,"Shipbuilding"
12067,"Ukraine",UKR,Commodities,"Radio Electronics"
12068,"Ukraine",UKR,Commodities,"Other Industries M&E"
12069,"Ukraine",UKR,Commodities,"Metal Construction"
12070,"Ukraine",UKR,Commodities,"Metal Products"
12071,"Ukraine",UKR,Commodities,"M&E Repair"
12072,"Ukraine",UKR,Commodities,"Logging"
12073,"Ukraine",UKR,Commodities,"Sawmills & Lumber"
12074,"Ukraine",UKR,Commodities,"Plywood"
12075,"Ukraine",UKR,Commodities,"Furniture"
12076,"Ukraine",UKR,Commodities,"Paper & Pulp"
12077,"Ukraine",UKR,Commodities,"Wood Chemistry Prod."
12078,"Ukraine",UKR,Commodities,"Cement"
12079,"Ukraine",UKR,Commodities,"Asbestos Products"
12080,"Ukraine",UKR,Commodities,"Roofing & Insulation"
12081,"Ukraine",UKR,Commodities,"Prefab Concrete"
12082,"Ukraine",UKR,Commodities,"Wall Materials"
12083,"Ukraine",UKR,Commodities,"Construction Ceramics"
12084,"Ukraine",UKR,Commodities,"Linoleum Products"
12085,"Ukraine",UKR,Commodities,"Other Costr. Materials"
12086,"Ukraine",UKR,Commodities,"Glass & Porcelain"
12087,"Ukraine",UKR,Commodities,"Cotton Products"
12088,"Ukraine",UKR,Commodities,"Flax Products"
12089,"Ukraine",UKR,Commodities,"Wool Products"
12090,"Ukraine",UKR,Commodities,"Silk Products"
12091,"Ukraine",UKR,Commodities,"Hosiery/Knitwear"
12092,"Ukraine",UKR,Commodities,"Other Textile Prod."
12093,"Ukraine",UKR,Commodities,"Sewn Goods"
12094,"Ukraine",UKR,Commodities,"Leather"
12095,"Ukraine",UKR,Commodities,"Sugar"
12096,"Ukraine",UKR,Commodities,"Bread & Baked Prod."
12097,"Ukraine",UKR,Commodities,"Confections"
12098,"Ukraine",UKR,Commodities,"Vegetable Oils"
12099,"Ukraine",UKR,Commodities,"Perfume Oils"
12100,"Ukraine",UKR,Commodities,"Distilleries"
12101,"Ukraine",UKR,Commodities,"Wines"
12102,"Ukraine",UKR,Commodities,"Fruit/Vegetables"
12103,"Ukraine",UKR,Commodities,"Tobacco"
12104,"Ukraine",UKR,Commodities,"Other Food"
12105,"Ukraine",UKR,Commodities,"Meat Products"
12106,"Ukraine",UKR,Commodities,"Dairy Products"
12107,"Ukraine",UKR,Commodities,"Fish Products"
12108,"Ukraine",UKR,Commodities,"Microbiology"
12109,"Ukraine",UKR,Commodities,"Flour & Cereals"
12110,"Ukraine",UKR,Commodities,"Animal Feed"
12111,"Ukraine",UKR,Commodities,"Pharmaceuticals"
12112,"Ukraine",UKR,Commodities,"Medical Eguipment"
12113,"Ukraine",UKR,Commodities,"Medical Products"
12114,"Ukraine",UKR,Commodities,"Other Products"
12115,"Ukraine",UKR,Commodities,"Construction"
12116,"Ukraine",UKR,Commodities,"Agriculture"
12117,"Ukraine",UKR,Commodities,"Forestry"
12118,"Ukraine",UKR,Commodities,"Transport"
12119,"Ukraine",UKR,Commodities,"Communications"
12120,"Ukraine",UKR,Commodities,"Information Process."
12121,"Ukraine",UKR,Commodities,"Other Prod. Sectors"
12122,"Ukraine",UKR,Commodities,"Trade Markup"
12123,"Ukraine",UKR,Commodities,"Distribution"
12124,"Ukraine",UKR,Commodities,"Procurement"
12125,"Ukraine",UKR,Commodities,"Housing-Communal"
12126,"Ukraine",UKR,Commodities,"N-Prod. Transport"
12127,"Ukraine",UKR,Commodities,"N-Prod. Communic."
12128,"Ukraine",UKR,Commodities,"Education"
12129,"Ukraine",UKR,Commodities,"Culture"
12130,"Ukraine",UKR,Commodities,"Health & Recreation"
12131,"Ukraine",UKR,Commodities,"Science"
12132,"Ukraine",UKR,Commodities,"Banking & Insurance"
12133,"Ukraine",UKR,Commodities,"State Admin."
12134,"Ukraine",UKR,Commodities,"Defense & Other"
12135,"Ukraine",UKR,Commodities,"Reexport"
12136,"UAE",ARE,Industries,"Agriculture"
12137,"UAE",ARE,Industries,"Fishing"
12138,"UAE",ARE,Industries,"Mining and Quarrying"
12139,"UAE",ARE,Industries,"Food & Beverages"
12140,"UAE",ARE,Industries,"Textiles and Wearing Apparel"
12141,"UAE",ARE,Industries,"Wood and Paper"
12142,"UAE",ARE,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products"
12143,"UAE",ARE,Industries,"Metal Products"
12144,"UAE",ARE,Industries,"Electrical and Machinery"
12145,"UAE",ARE,Industries,"Transport Equipment"
12146,"UAE",ARE,Industries,"Other Manufacturing"
12147,"UAE",ARE,Industries,"Recycling"
12148,"UAE",ARE,Industries,"Electricity, Gas and Water"
12149,"UAE",ARE,Industries,"Construction"
12150,"UAE",ARE,Industries,"Maintenance and Repair"
12151,"UAE",ARE,Industries,"Wholesale Trade"
12152,"UAE",ARE,Industries,"Retail Trade"
12153,"UAE",ARE,Industries,"Hotels and Restraurants"
12154,"UAE",ARE,Industries,"Transport"
12155,"UAE",ARE,Industries,"Post and Telecommunications"
12156,"UAE",ARE,Industries,"Finacial Intermediation and Business Activities"
12157,"UAE",ARE,Industries,"Public Administration"
12158,"UAE",ARE,Industries,"Education, Health and Other Services"
12159,"UAE",ARE,Industries,"Private Households"
12160,"UAE",ARE,Industries,"Others"
12161,"UAE",ARE,Industries,"Re-export & Re-import"
12162,"UK",GBR,Industries,"Growing of cereals and other crops n.e.c. (except wheat)"
12163,"UK",GBR,Industries,"Organic: Growing of cereals and other crops n.e.c. (except wheat)"
12164,"UK",GBR,Industries,"Growing of wheat"
12165,"UK",GBR,Industries,"Organic: Growing of wheat"
12166,"UK",GBR,Industries,"Growing of oil seeds"
12167,"UK",GBR,Industries,"Growing of rice"
12168,"UK",GBR,Industries,"Growing of potatoes, melons, roots and tubers etc, Growing of other non-perennial crops"
12169,"UK",GBR,Industries,"Growing of sugar beet and sugar cane"
12170,"UK",GBR,Industries,"Growing of fibre crops"
12171,"UK",GBR,Industries,"Growing of oleaginous fruits, Growing of spices, aromatic, drug and pharmaceutical crops, Growing of other perennial crops, Post-harvest crop activities, Seed processing for propagation, Growing of tobacco"
12172,"UK",GBR,Industries,"Growing of crops and plants for biofuels"
12173,"UK",GBR,Industries,"Growing of vegetables"
12174,"UK",GBR,Industries,"Organic: Growing of vegetables"
12175,"UK",GBR,Industries,"Growing of horticultural specialities and nursery products"
12176,"UK",GBR,Industries,"Growing of wine grapes and table grapes and production of wine from self - produced grapes"
12177,"UK",GBR,Industries,"Growing of fruits"
12178,"UK",GBR,Industries,"Organic: Growing of fruits"
12179,"UK",GBR,Industries,"Growing of beverage crops, Growing of spices, aromatic, drug and pharmaceutical crops, Post-harvest crop activities, Seed processing for propagation, Gathering of wild growing non-wood products, Manufacture of oils and fats"
12180,"UK",GBR,Industries,"Raising of diary cattle and production of raw cow milk"
12181,"UK",GBR,Industries,"Organic: Raising of diary cattle and production of raw cow milk"
12182,"UK",GBR,Industries,"Farming of cattle for meat"
12183,"UK",GBR,Industries,"Organic: Farming of cattle for meat"
12184,"UK",GBR,Industries,"Raising of horses, equines and other animals; animal hair"
12185,"UK",GBR,Industries,"Raising of sheep and goats; Production of raw wool, sheep or goat milk"
12186,"UK",GBR,Industries,"Organic: Raising of sheep and goats; Production of raw wool, sheep or goat milk"
12187,"UK",GBR,Industries,"Farming of swine"
12188,"UK",GBR,Industries,"Organic: Farming of swine"
12189,"UK",GBR,Industries,"Farming of poultry"
12190,"UK",GBR,Industries,"Organic: Farming of poultry"
12191,"UK",GBR,Industries,"Other farming of animals"
12192,"UK",GBR,Industries,"Growing of crops combined with farming of animals (mixed farming)"
12193,"UK",GBR,Industries,"Agricultural service activities; landscape gardening Change of title for SIC(2003) "
12194,"UK",GBR,Industries,"Animal husbandry service activities, except veterinary activities  "
12195,"UK",GBR,Industries,"Hunting, trapping and game propagation, including related service activities"
12196,"UK",GBR,Industries,"Forestry and logging   "
12197,"UK",GBR,Industries,"Forestry and logging (sustainable/FSC)"
12198,"UK",GBR,Industries,"Forestry and logging related service activities  "
12199,"UK",GBR,Industries,"Fishing   "
12200,"UK",GBR,Industries,"Fish farming (non-organic)"
12201,"UK",GBR,Industries,"Fish farming (organic/sustainable)"
12202,"UK",GBR,Industries,"Deep coal mines "
12203,"UK",GBR,Industries,"Open cast coal working"
12204,"UK",GBR,Industries,"Manufacture of solid fuel"
12205,"UK",GBR,Industries,"Mining and agglomeration of lignite"
12206,"UK",GBR,Industries,"Extraction and agglomeration of peat   "
12207,"UK",GBR,Industries,"Extraction of crude petroleum"
12208,"UK",GBR,Industries,"Extraction of natural gas"
12209,"UK",GBR,Industries,"Service activities incidental to oil and gas extraction, excluding surveying"
12210,"UK",GBR,Industries,"Mining of uranium and thorium ores"
12211,"UK",GBR,Industries,"Mining of iron ores   "
12212,"UK",GBR,Industries,"Copper ores and concentrates"
12213,"UK",GBR,Industries,"Nickel ores and concentrates"
12214,"UK",GBR,Industries,"Aluminium ores and concentrates"
